MAG Id;Sample;Accession;CheckM Completeness;CheckM Contamination;CheckM Strain heterogeneity;Anvio Completion;Anvio Redundancy;GTDB Taxonomy;Checkm Taxonomy;Anvio Domain;Dereplication Cluster;Representative MAG;Genome size;# scaffolds;N50 (scaffolds);Longest scaffold;# ambiguous bases;# predicted genes;Translation table;Coding density;GC Content;GC Content (sd);High Quality;EMOSE_N010000413;EMOSE_N010000990;EMOSE_N010000419;EMOSE_N020000414;EMOSE_N010000414;EMOSE_N010000416;EMOSE_N010000415;EMOSE_N010000417;EMOSE_N030000421;EMOSE_N030000991;EMOSE_N010000418;EMOSE_N010000424;EMOSE_N010000407;EMOSE_N010000368;EMOSE_N010000401;EMOSE_N010000995;EMOSE_N010000372;EMOSE_N010000405;EMOSE_N010000411;EMOSE_N020000340;EMOSE_N010000340;EMOSE_N010000344;EMOSE_N010000346;EMOSE_N020000684;EMOSE_N030000829;EMOSE_N040000340
ETHSEQ0000004069_metabat2_a26.c2k.e500.42;EMOSE_N040000340;ERR2196984;50,13;0,8;0;58,64;3,09;"d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002498985";p__Euryarchaeota;ARCHAEA (0.4);1_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.23.fa;889462;264;3673;13123;100;993;11;0,950634204;0,383586211;0,019426783;FALSO;3,629889667;4,362369962;3,493711212;3,804851705;2,96234542;4,211018106;2,244996621;4,39580447;3,204701807;3,157136436;1,430491742;1,091132949;9,105498068;2,141795583;1,069251375;4,39135947;6,712974962;5,535919962;4,318399962;3,230796326;3,366650606;2,48278486;3,088479773;0,379975782;0,56318713;7,089776553
ETHSEQ0000004045_metabat2_a26.c2k.e500.51;EMOSE_N010000405;ERR2098389;58,9;0,8;0;63,58;1,85;"d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002498985";p__Euryarchaeota;ARCHAEA (0.5);1_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.23.fa;981884;251;4091;21548;320;1070;11;0,947099657;0,38328219;0,018177635;FALSO;3,650752988;4,349080558;3,424917211;3,634147928;2,84188996;4,191686056;2,099147833;4,385606056;3,159286135;3,099970916;1,426364474;1,114173669;8,890243386;2,166401183;1,118046106;4,23547247;6,609651912;5,838209243;4,309584382;3,138820797;3,301195315;2,50210753;3,090249562;0,392405693;0,557673824;6,347819402
ETHSEQ0000004022_metabat2_a26.c2k.e500.22;EMOSE_N010000990;ERR2098366;53,3;0;0;48,2;0,72;"d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA12191;s__UBA12191 sp003540375";k__Bacteria;BACTERIA (0.5);71_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.68.fa;1581140;478;3490;11341;310;1594;11;0,921258712;0,498066838;0,020390272;FALSO;4,605650335;5,761680669;4,995741778;6,221046632;5,309220711;6,302602824;4,026393724;5,776095251;5,842295481;5,894710167;6,422707448;4,034655669;8,379911025;12,70264772;6,921689393;5,234756757;6,59931613;6,223377887;5,178567762;4,523645439;4,716016778;5,306444498;2,545544335;0,929208632;1,208450944;9,118522176
ETHSEQ0000004044_metabat2_a26.c2k.e500.59;EMOSE_N010000372;ERR2098388;78,04;0,1;100;81,29;2,16;"d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA12191;s__UBA12191 sp003540375";k__Bacteria;BACTERIA (0.8);71_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.68.fa;2511755;419;7477;30669;870;2276;11;0,918973387;0,499846867;0,017973055;FALSO;4,585584368;5,078489093;4,898844702;6,073081742;5,231092506;6,102609547;3,996042625;5,606614845;5,807827613;5,83859642;6,21481852;3,997803198;8,23190599;12,46413191;6,82445136;5,148157446;6,713091957;6,165021193;5,13251716;4,528246706;4,714882912;5,222523842;2,513521902;0,918894914;1,184987191;8,951852697
ETHSEQ0000004026_metabat2_a26.c2k.e500.20;EMOSE_N010000416;ERR2098370;48,03;0;0;55,4;0,72;"d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA12191;s__UBA12191 sp003540375";k__Bacteria;BACTERIA (0.5);71_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.68.fa;1790879;496;3842;14265;1030;1813;11;0,919585857;0,500089672;0,019613201;FALSO;4,609583931;5,140258427;4,974451351;6,165604778;5,296961008;6,716082802;3,985826048;5,783825766;5,910411532;5,819523004;6,39822119;4,057116331;8,383212661;12,60838435;6,970483992;5,255064677;6,582355343;6,23158744;5,176730605;4,534485665;4,726402097;5,268408488;2,555057837;0,92162666;1,20387421;9,043866048
ETHSEQ0000004056_metabat2_a26.c2k.e500.69;EMOSE_N010000344;ERR2098400;42,06;2,27;50;51,8;1,44;"d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA12191;s__UBA12191 sp003540375";k__Bacteria;BACTERIA (0.6);71_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.68.fa;1400281;463;3187;9122;570;1434;11;0,917913619;0,497214068;0,021018869;FALSO;4,633449186;5,066869568;4,97204013;6,16097933;5,275830821;6,258566782;3,887266587;5,794441749;5,857757192;5,952434363;6,517675162;4,008483089;8,382464838;12,60155192;6,965707559;5,203044255;6,622628834;6,211364082;5,160877387;4,503793296;4,752135572;6,022153153;2,599007663;0,898942868;1,20083138;9,117119374
ETHSEQ0000004024_metabat2_a26.c2k.e500.25;EMOSE_N020000414;ERR2098368;58,17;1,08;0;55,4;0;"d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA12191;s__UBA12191 sp003540375";k__Bacteria;BACTERIA (0.6);71_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.68.fa;1934544;507;4198;17769;240;1897;11;0,918371978;0,499473713;0,021620122;FALSO;4,538911809;5,092265602;4,953681834;6,631757081;5,232506884;6,112701795;3,981974083;5,692602722;5,837726174;5,867072272;6,284008166;4,008127377;8,288501913;12,51649679;6,834204872;5,181303077;6,495834892;6,150441045;5,097920513;4,503588373;4,697574359;5,207568008;2,507148724;0,9123416;1,219404915;9,020132623
ETHSEQ0000004033_metabat2_a26.c2k.e500.68;EMOSE_N010000407;ERR2098377;87,78;1,17;50;89,21;1,44;"d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA12191;s__UBA12191 sp003540375";k__Bacteria;BACTERIA (0.8);71_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.68.fa;2790633;308;11910;52061;1850;2426;11;0,916847181;0,499306687;0,018019203;FALSO;4,508333344;5,035190584;4,931455649;6,001907045;5,189155617;6,02699474;3,979323893;5,607970649;5,781438701;5,77196474;6,224777208;3,981692143;8,258013214;12,36181208;6,862073571;5,129515812;6,401361851;6,06301711;5,1031925;4,499076234;4,723267175;5,12724237;2,518183117;0,911687192;1,211475977;8,898861981
ETHSEQ0000004046_metabat2_a26.c2k.e500.32;EMOSE_N010000411;ERR2098390;59,23;2,35;25;61,87;4,32;"d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA12191;s__UBA12191 sp003540375";k__Bacteria;BACTERIA (0.6);71_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.68.fa;1898424;522;3944;13304;340;1916;11;0,923802059;0,500006322;0,020327753;FALSO;4,624000134;5,122773506;4,962543774;6,185398103;5,198169885;6,190781552;3,949699406;5,740200115;5,88168818;5,86142636;6,372266992;3,97334113;8,377124828;12,5979404;6,836771897;5,210483448;6,594082739;6,221543659;5,6505891;4,518023257;4,713126571;5,236880441;2,569693621;0,93700578;1,202361389;9,035596782
ETHSEQ0000004069_metabat2_a26.c2k.e500.68;EMOSE_N040000340;ERR2196984;82,9;1,08;0;88,49;1,44;"d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA12191;s__UBA12191 sp003540375";k__Bacteria;BACTERIA (0.9);71_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.68.fa;2638990;374;9067;39142;2950;2330;11;0,914074703;0,499562601;0,018991101;FALSO;4,560859305;5,074412781;4,924907861;6,040965348;5,183994332;6,041428342;3,983037807;5,676025;5,792919064;5,832613877;6,260345134;3,99827877;8,217957674;12,40681955;6,798880481;5,176647941;6,454766578;6,097113824;5,130876604;4,510724225;4,686889278;5,234421604;2,507472941;0,911107275;1,204041856;9,198734545
ETHSEQ0000004045_metabat2_a26.c2k.e500.38;EMOSE_N010000405;ERR2098389;75,22;2,15;0;76,26;2,16;"d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA1146;f__UBA1146;g__UBA12191;s__UBA12191 sp003540375";k__Bacteria;BACTERIA (0.8);71_1;ETHSEQ0000004033_metabat2_a26.c2k.e500.68.fa;2378517;475;5656;25915;1110;2236;11;0,916363431;0,498998699;0,018829803;FALSO;4,559165705;5,084764147;4,917723368;6,069745474;5,219854463;6,101356716;3,984818;5,659963853;5,782851137;5,778142042;6,304848905;4,013811747;8,248529411;12,49546465;6,769147389;5,175466421;6,485205389;6,435184105;5,1577768;4,534283158;4,712240274;5,210105221;2,527442589;0,892836891;1,185159507;8,962937874
ETHSEQ0000004044_metabat2_a26.c2k.e500.26;EMOSE_N010000372;ERR2098388;88,06;2,95;0;91,37;4,32;"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__AAA164-E04;s__AAA164-E04 sp002690655";k__Bacteria;BACTERIA (1.0);2_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.111.fa;3845428;717;6094;32090;690;3594;11;0,896749074;0,478216981;0,018520696;FALSO;3,303402692;3,451208006;3,323115174;3,985713598;3,3588741;3,833503905;2,540030152;3,783428591;4,206802538;4,240317197;2,61449618;2,69496855;6,074341897;7,099600181;5,255597936;3,260265411;6,456638033;4,060114909;5,364996025;3,285027545;2,250046739;5,652228494;3,602224421;2,828148215;3,934019791;7,983792036
ETHSEQ0000004056_metabat2_a26.c2k.e500.76;EMOSE_N010000344;ERR2098400;70,53;4,77;10;69,06;2,16;"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__AAA164-E04;s__AAA164-E04 sp002690655";k__Bacteria;BACTERIA (0.7);2_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.111.fa;2904287;783;3984;13616;690;2970;11;0,896114261;0,476552703;0,019879532;FALSO;3,363162848;3,501283704;3,394510664;4,05254576;3,429083511;3,929323538;2,570774607;3,831676092;4,28364083;4,308836884;2,625709178;2,729473563;6,147146054;7,278349872;5,387554662;3,3432541;6,341171852;4,176334278;5,450052107;3,328151762;2,27656561;6,245505939;3,653889783;2,850967931;4,026132746;8,127564176
ETHSEQ0000004035_metabat2_a26.c2k.e500.111;EMOSE_N010000368;ERR2098379;92,43;1,69;33,33;90,65;0,72;"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__AAA164-E04;s__AAA164-E04 sp002690655";k__Bacteria;BACTERIA (0.9);2_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.111.fa;4261013;604;8992;66258;690;3895;11;0,896463822;0,478413961;0,017394175;VERDADERO;3,268846043;3,396239967;3,311447715;3,939398328;3,308336416;3,809862541;2,523994043;3,726204354;4,123843543;4,207997798;2,580132252;2,686589868;5,995822252;7,170002202;5,215303675;3,220475083;6,138412864;4,022816126;5,288070861;3,240235497;2,201637599;5,592805712;3,546451689;2,806564752;3,932873808;7,898431308
ETHSEQ0000004033_metabat2_a26.c2k.e500.108;EMOSE_N010000407;ERR2098377;77,29;1,69;0;74,82;1,44;"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__AAA164-E04;s__AAA164-E04 sp002690655";k__Bacteria;BACTERIA (0.8);2_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.111.fa;3622128;795;5193;20167;770;3545;11;0,898726384;0,477917124;0,019744859;FALSO;3,316652252;3,426888654;3,352455836;4,01169361;3,365926925;3,872831925;2,540560906;3,781253686;4,249991321;4,290911836;2,630115569;2,694517171;6,410600101;7,16471966;5,263438818;3,269859162;6,243048025;4,104113925;5,358490428;3,299870742;2,245557881;5,652589497;3,64118205;2,852601543;3,939649597;8,049149673
ETHSEQ0000004046_metabat2_a26.c2k.e500.59;EMOSE_N010000411;ERR2098390;71,3;1,62;0;73,38;2,16;"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__AAA164-E04;s__AAA164-E04 sp002690655";k__Bacteria;BACTERIA (0.8);2_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.111.fa;3215892;799;4356;20971;670;3207;11;0,901297369;0,478428239;0,018243979;FALSO;3,375307109;3,460676671;3,371902778;4,023481377;3,390605419;3,908991965;2,551606756;3,797048285;4,260929987;4,318709424;2,627434815;2,706555996;6,14999965;7,195288198;5,340132879;3,296785607;6,301617134;4,137119399;5,829159036;3,309207038;2,263652345;5,717164143;3,649602929;2,871858528;4,003502766;8,107151877
ETHSEQ0000004069_metabat2_a26.c2k.e500.121;EMOSE_N040000340;ERR2196984;85,89;3,38;0;79,86;2,88;"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__AAA164-E04;s__AAA164-E04 sp002690655";k__Bacteria;BACTERIA (0.8);2_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.111.fa;3988107;713;6527;37960;860;3770;11;0,899623806;0,478153974;0,018792763;FALSO;3,350224755;3,470055638;3,371892034;4,011478065;3,387766592;3,892165933;2,565128212;3,757453351;4,260858205;4,329014572;2,660532982;2,727143286;6,104724937;7,161669874;5,284741571;3,293818485;6,272242104;4,105171992;5,39432993;3,307253072;2,273180947;5,674069018;3,625133144;2,889932717;4,005348569;8,373680982
ETHSEQ0000004031_metabat2_a26.c2k.e500.22;EMOSE_N010000418;ERR2098375;53,96;1,51;66,67;50,36;1,44;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.6);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;1328343;414;3353;16745;580;1576;11;0,92862461;0,582582133;0,017035173;FALSO;14,43230309;15,26388126;17,25941459;24,36396159;16,26646795;24,07316594;18,66814785;20,20707029;29,08688816;31,65204952;9,851231377;12,30626925;21,20668019;28,18849227;22,01365;9,057599662;22,08042174;28,43200145;26,52462609;30,19911957;29,12009227;27,03007609;27,05396594;33,59175145;37,71170942;52,83447923
ETHSEQ0000004064_metabat2_a26.c2k.e500.8;EMOSE_N020000684;ERR2098408;61,07;1,17;80;68,35;0,72;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.7);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;1847291;373;5757;22274;8300;2048;11;0,901635963;0,581228511;0,017119431;FALSO;14,03045113;14,85158523;16,66299236;23,60618193;15,74571587;23,17678914;18,10049901;19,66002992;27,95831946;30,35476756;8,564095791;11,88308995;20,56651668;27,35014263;21,40131048;8,73804311;21,30815059;27,44678794;25,47616946;28,77701764;28,08174416;26,18222252;26,10945402;32,85185576;36,23576247;51,2582496
ETHSEQ0000004022_metabat2_a26.c2k.e500.68;EMOSE_N010000990;ERR2098366;72,32;1,78;72,73;76,98;2,16;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.7);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2059174;430;5470;22599;7010;2278;11;0,908911534;0,580288417;0,018715915;FALSO;13,98257951;14,96214628;16,56686579;23,34580105;15,57215519;23,04899458;17,83322984;19,47073177;27,77105721;30,19564;8,532328233;11,79666537;20,42711381;27,09000558;20,99139974;8,707994093;21,12084033;27,27221535;25,27348667;28,68794814;27,86822;25,97663823;25,9151677;32,24080744;35,94293116;50,55839488
ETHSEQ0000004044_metabat2_a26.c2k.e500.33;EMOSE_N010000372;ERR2098388;73,98;2,32;50;80,58;0,72;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.7);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2098236;345;7745;38234;9200;2263;11;0,898846936;0,580903824;0,016879126;FALSO;13,93213238;14,71200562;16,54121939;23,3368429;15,52479429;23,0245371;17,87285455;19,46069846;27,67816725;30,09253478;8,526006522;11,84343557;20,49986838;27,06305014;21,0881631;8,742462377;21,38827864;27,28169449;25,29299304;28,60381681;27,77986493;26,04812435;26,00794435;32,15982638;36,24338696;50,78817507
ETHSEQ0000004026_metabat2_a26.c2k.e500.19;EMOSE_N010000416;ERR2098370;70,42;1,32;100;65,47;1,44;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.5);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2024029;360;6740;33912;9310;2179;11;0,900242042;0,58072565;0,018453754;FALSO;14,14314692;14,92314206;16,82060525;23,70807528;15,86631703;23,67349917;18,27701442;19,80036472;28,168195;30,71917111;8,6775705;12,03081789;20,61814961;27,48680361;21,42460722;8,855077778;21,54814917;27,70024694;25,70278167;29,07774861;28,42403528;26,45392139;26,5051875;32,82438111;36,8564975;51,61287778
ETHSEQ0000004029_metabat2_a26.c2k.e500.61;EMOSE_N030000421;ERR2098373;71,1;1,54;75;76,26;0,72;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.7);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2022960;389;6009;38553;6300;2234;11;0,910434215;0,581357294;0,017494435;FALSO;14,06695653;14,87795841;16,69426306;23,63370889;15,74275645;23,34131334;18,23837229;19,73821476;28,78124216;30,57559897;8,611503959;12,04066051;20,6457282;27,40316848;21,38080882;8,844952468;21,38185956;27,60438792;25,56267581;28,8357383;28,33112931;26,27134113;26,22052362;32,64796967;36,42262082;51,25060026
ETHSEQ0000004032_metabat2_a26.c2k.e500.48;EMOSE_N010000424;ERR2098376;68,38;1,4;85,71;76,98;0;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.7);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2084087;424;5901;29213;5430;2323;11;0,912768997;0,580160652;0,018510985;FALSO;13,91389276;14,72092186;16,50782302;23,4388092;15,61880792;23,00478278;17,98359111;19,48136722;27,70742429;30,23400189;8,533145401;12,22810835;20,50986052;27,15036557;21,21053792;8,708926179;21,23182342;27,3153875;25,28188561;28,69786132;27,94940212;26,00414292;25,94559741;32,18798373;36,0464842;50,70134151
ETHSEQ0000004056_metabat2_a26.c2k.e500.18;EMOSE_N010000344;ERR2098400;75,64;0,68;87,5;88,49;1,44;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.8);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2069028;338;7943;31927;7400;2251;11;0,907081973;0,580538778;0,017215735;FALSO;14,13286373;14,95368157;16,83576893;23,74157396;15,78561482;23,45383136;18,25507305;19,73469036;28,21302988;30,49417456;8,737117101;11,98824852;20,74108385;27,47974408;21,26984044;8,857869467;21,45446651;27,67143728;25,8331571;29,21690592;28,38415503;26,8116142;26,54745592;32,72412396;36,73444467;51,71244793
ETHSEQ0000004025_metabat2_a26.c2k.e500.51;EMOSE_N010000414;ERR2098369;70;2,26;80;76,26;3,6;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.8);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2113597;429;5727;25841;7930;2332;11;0,904744377;0,580485423;0,018804274;FALSO;13,73074119;14,47333019;16,21647732;23,02794093;15,71089737;22,70439566;17,56420497;19,15881748;27,24118935;29,62631911;8,325452121;11,59443853;20,09631163;26,69049371;20,74150848;8,586995874;20,80896821;26,9105317;24,79460939;28,11829417;27,48023357;25,64705184;25,53209023;31,55438671;35,47788555;49,84037366
ETHSEQ0000004035_metabat2_a26.c2k.e500.16;EMOSE_N010000368;ERR2098379;78,28;0,95;75;83,45;0,72;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.8);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2136185;325;9001;75284;7210;2295;11;0,906132662;0,580658298;0,017930786;FALSO;13,75877671;14,51630246;16,39455142;23,25448458;15,58801455;22,88216335;17,72601148;19,31042058;27,55514954;29,88752434;8,431370985;11,72766252;20,29160772;27,16453486;20,91683914;8,659484492;21,04693289;27,05439858;25,24988926;28,36004751;27,72079138;26,06978649;25,85787049;31,91687212;36,06043508;50,18798031
ETHSEQ0000004024_metabat2_a26.c2k.e500.13;EMOSE_N020000414;ERR2098368;73,86;0,84;60;61,15;2,16;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.6);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2002434;354;7243;38052;8900;2177;11;0,902072178;0,581355021;0,017832685;FALSO;14,03687353;14,89928946;16,75546839;23,99412088;15,89705325;23,36134266;18,18329788;19,661725;28,15887768;30,54399266;8,614597429;12,03344133;20,64562884;27,42720367;21,2186952;8,887245311;21,56316986;27,60568989;25,71409689;28,97811949;28,17351893;26,30808277;26,36470274;32,64383446;36,70511469;51,5510065
ETHSEQ0000004033_metabat2_a26.c2k.e500.89;EMOSE_N010000407;ERR2098377;70,3;2,08;85,71;69,06;2,88;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.6);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2022208;362;6984;32997;10000;2213;11;0,901465626;0,58158252;0,016919678;FALSO;14,12540997;14,87969599;16,69985931;23,61208785;15,82614088;23,37197099;18,16637693;19,74388978;28,22240138;30,50097845;8,598876436;11,96389622;20,8859942;27,44484309;21,35277983;8,829231133;21,3909558;27,51555746;25,64561906;29,04478287;28,10237956;26,34500138;26,30289779;32,59731409;36,4710837;51,49779254
ETHSEQ0000004021_metabat2_a26.c2k.e500.19;EMOSE_N010000413;ERR2098365;71,75;1,12;66,67;70,5;3,6;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.7);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2138633;439;6032;28383;5100;2378;11;0,914455636;0,579937128;0,018471356;FALSO;14,20258171;14,68298228;16,48671137;23,35182321;15,55254426;22,94230989;17,81194966;19,46218246;27,763321;30,22302301;8,457441139;11,82224554;20,36123745;26,9772531;21,04060444;8,664658998;21,07085374;27,19703062;25,20391815;28,53269727;27,84126087;26,06680173;25,92800977;32,15452574;35,88182483;50,50499294
ETHSEQ0000004028_metabat2_a26.c2k.e500.42;EMOSE_N010000417;ERR2098372;72,65;1,6;50;71,22;2,16;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.6);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2084392;385;6799;33817;8000;2272;11;0,904947822;0,580332134;0,017330997;FALSO;13,93258808;14,6850501;16,45148075;23,41751652;15,52769971;23,07786086;17,88556101;19,69221938;27,67733532;30,08146597;8,532374364;11,80997374;20,35660332;27,08114494;21,01186299;8,758247844;21,13139403;27,24558312;25,2727286;28,64599455;27,91169065;26,02379013;26,06360935;32,12830026;36,02309662;50,61754208
ETHSEQ0000004046_metabat2_a26.c2k.e500.44;EMOSE_N010000411;ERR2098390;73,79;1,55;57,14;79,14;2,16;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.8);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2001097;340;7954;78193;7010;2153;11;0,911630471;0,582089447;0,016630851;FALSO;14,20049012;14,87786088;16,87554668;23,73905535;15,93062932;23,36858294;18,250182;19,86584024;28,24166118;30,66011853;8,702982206;12,13038891;20,70216691;27,60731882;21,45030568;8,932820353;21,58944356;27,71564082;25,98346274;29,02335912;28,28656235;26,58283859;26,37972;32,89969794;36,67276206;51,57266588
ETHSEQ0000004027_metabat2_a26.c2k.e500.9;EMOSE_N010000415;ERR2098371;72,7;4,55;77,27;78,42;2,16;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__";c__Gammaproteobacteria;BACTERIA (0.8);26_1;ETHSEQ0000004035_metabat2_a26.c2k.e500.16.fa;2102955;414;6065;31283;6620;2331;11;0,909761265;0,581350309;0,01761918;FALSO;13,91916966;14,6128757;16,52493703;23,42010118;15,60708865;22,97569118;18,38769906;19,34629536;27,72209493;30,06326877;8,517352319;11,79037587;20,40643208;27,17645309;21,11719647;8,663791618;21,074222;27,22574717;25,21951652;28,56977024;27,91389109;25,92800568;25,90638464;32,06345193;35,89119444;50,39897802
